station_complex_id,mean,std
356,188.23675444162436,187.34761549951062
357,87.14794794794794,98.25822631970526
358,141.26095775992363,155.9174685044976
359,341.6270717139354,373.337535202588
360,129.90949649458253,142.6985343429376
361,73.75513726119762,99.06562044433437
362,38.50587522713507,50.212137762466256
363,112.22553513772073,106.53503658729649
364,51.131669818301404,56.9498296222289
365,126.66940704555384,133.67089562952955
366,295.8415935125773,337.2404362242905
367,84.15036333147009,88.62166749367158
368,131.67801474985052,141.44365781820383
369,137.13165533420812,137.60254863964582
370,40.95581779370897,42.04380082553486
371,211.76566822097527,200.27990454978496
372,64.86869457040812,64.09034664169383
373,100.48417280509656,103.18640317512127
374,26.289502575795964,34.031756216241774
375,63.62025367425005,60.60848458339253
376,121.19370999165044,109.37907240835104
377,163.36780430065102,145.36706973736332
378,130.80421377183967,123.50735291508057
379,171.73495402344213,149.67662909311449
380,102.76662052600356,106.29597934519224
381,182.35824071884608,170.4557423930398
382,214.79084659202513,170.97082695262318
383,124.19499035091174,117.37510614121311
384,193.07759807972297,168.3920222850071
385,112.58630375440123,104.09710234669824
386,105.9047355740748,93.83338769219463
387,158.72471246258075,142.8934198793293
388,189.67746134427264,171.3249082776337
391,70.43245812047047,65.23538114217867
392,466.9436464955655,424.82799743402654
393,280.9504187472968,252.15204898390255
394,206.09090550248678,195.8316471174547
395,253.97140035552044,251.0123539523211
396,328.0279108436597,366.01722496128576
397,807.1262725909558,860.1220044345093
398,500.8926668257377,568.1202055535013
399,389.31664540816325,520.1592016220077
403,458.8944946850706,516.9427180297686
404,333.341576691013,372.7873495603653
405,414.97109803609766,519.6248610131063
407,279.38232595252344,274.31240251532705
409,213.67406692406692,226.3980129679715
413,252.27373622812704,366.6014649487735
414,388.74434029708476,536.4022949103454
416,95.54642999601117,81.25022660943681
417,64.46763433469454,71.70388248170526
418,93.89445531116522,91.91853308308099
419,70.85495632662874,74.15203449220625
420,59.188156944555885,65.03918779940302
421,129.51736028537456,114.77490993894132
422,62.44902047193622,68.11892274073769
423,99.76857301940821,98.74358149422346
424,162.82576478047235,145.00330570048197
425,50.07719681345788,56.619934957465695
426,153.2370051703043,159.62174039666564
427,124.12277102729999,109.47889492860105
428,124.9542692550505,116.54034179018295
429,86.94772250583719,84.84340209348353
430,159.5726317446574,141.78970865948813
431,63.359594755661504,57.00845913444391
432,133.37748501104448,126.22466692571996
433,99.11772156909313,100.79183566779342
434,385.53597916995426,346.5159042149009
436,70.42623993217465,74.53403548111952
437,67.37582502911867,67.5339718341622
438,245.95309024467747,222.16652312175805
439,259.3385933452879,231.75295066419665
440,195.5271676300578,180.31281827875344
441,151.04231697506034,142.48227772000357
442,84.97485493230174,109.75705487338044
443,62.65058168114042,78.08830222668067
444,86.696471823026,107.9211826422306
445,59.88801255141416,76.92493238655557
446,50.8240982749608,69.84355037842448
447,1117.411997154825,1017.2667832478629
448,119.67220100502513,398.4464538064006
449,282.1332335329341,315.75109567264644
450,467.18517789672546,471.7335321521164
451,532.6834048246823,548.9255027376267
452,377.8551667060771,351.7236957357677
453,361.23364781115544,294.03264088612
455,118.58620963893749,109.89969001653094
456,369.96936439005134,377.4655242111155
457,127.98565695895745,129.92270915932647
458,260.1786643538595,250.5722869263157
459,189.55831610748928,196.53363312806715
460,141.2519250615226,223.98268443314407
461,282.4927833425349,270.6356030093859
463,103.86468217314636,157.6370070535642
464,290.0733422775135,322.50679593420773
471,377.86408516517,469.7867707050679
475,344.7689547766431,364.506598147213
476,449.7006175283034,510.6684044866047
477,564.3301643889879,656.5928003668458
601,800.2699696264447,801.1163527134679
602,1654.426377348088,1732.66349592628
603,224.05050067018846,198.1069074747851
604,484.12220472440947,628.7467837520347
605,473.82374497596345,466.49738647257084
606,380.0308843805397,434.27345973067503
607,1907.3913469451738,2021.046473434538
608,239.73079808869406,242.34033408964146
609,801.5437657430731,1200.1377440153437
610,1984.415695507161,2614.240966055553
611,3101.7209950170677,2858.386589762014
612,853.5306806530483,1274.748857086218
613,926.6376132335565,1082.0951385876558
614,1209.3291612547723,1312.798134277035
615,106.58600953895072,102.6953422270457
616,1131.8535107052896,933.355386502251
617,818.885222043032,799.2987181534285
618,782.5824171493872,843.2934827264635
619,673.081516811857,745.6523363011191
620,504.5834089385034,622.9329535912287
621,169.56288651672116,131.6343567994517
622,433.9701050469947,600.0494013063551
623,778.757979877688,913.1498899792687
624,885.4041916167664,1289.9835277060386
625,541.3328344099575,460.0449251804392
626,272.21397586560454,287.0707227027216
627,109.75405181592335,103.78051712116789
628,1317.7097917240835,1683.7791319543476
629,303.13121280201807,267.07297547507983
630,410.14762880100835,380.43625276110004
635,465.900047221785,549.0860016223296
636,607.2242011111549,755.2275211146992
